0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,label
0.0,0.0,0.13961338996887207,-0.012822568416595459,0.24016869068145752,-0.18673473596572876,0.25273144245147705,-0.3394888639450073,0.22492313385009766,-0.43138670921325684,0.13650822639465332,-0.29836124181747437,0.14552706480026245,-0.39030593633651733,0.15049242973327637,-0.28451257944107056,0.14703470468521118,-0.2188035249710083,0.04393857717514038,-0.28405046463012695,0.05236274003982544,-0.37639033794403076,0.07579189538955688,-0.24629026651382446,0.07609891891479492,-0.1901058554649353,-0.03839358687400818,-0.2581670880317688,-0.034918904304504395,-0.3366396427154541,0.001361072063446045,-0.2102210521697998,0.006376028060913086,-0.15885066986083984,-0.12508779764175415,-0.22946757078170776,-0.10691750049591064,-0.28174489736557007,-0.07573962211608887,-0.190559983253479,-0.06872338056564331,-0.15510934591293335,A
0.0,0.0,0.13902336359024048,-0.015199124813079834,0.25421303510665894,-0.18353527784347534,0.2806451916694641,-0.3332427740097046,0.2705569863319397,-0.4329781234264374,0.17154216766357422,-0.2965244650840759,0.19805628061294556,-0.39462554454803467,0.1886734962463379,-0.2935757637023926,0.16736352443695068,-0.2174091339111328,0.0687788724899292,-0.2949943542480469,0.09142142534255981,-0.380037397146225,0.0984952449798584,-0.2475970983505249,0.08851665258407593,-0.17920219898223877,-0.018902480602264404,-0.2747306227684021,0.003255903720855713,-0.33238351345062256,0.02053225040435791,-0.20369946956634521,0.01613795757293701,-0.14430922269821167,-0.10472825169563293,-0.24901658296585083,-0.06862995028495789,-0.2871602773666382,-0.052998751401901245,-0.19832676649093628,-0.0555076003074646,-0.15962260961532593,A
0.0,0.0,0.13140398263931274,-0.003468155860900879,0.23796117305755615,-0.1674599051475525,0.25493520498275757,-0.32600492238998413,0.22972017526626587,-0.4186261296272278,0.15402811765670776,-0.2693758010864258,0.1567293405532837,-0.3709957003593445,0.158741295337677,-0.28875869512557983,0.15776586532592773,-0.2268938422203064,0.05675649642944336,-0.26245665550231934,0.06778305768966675,-0.3544679880142212,0.08645433187484741,-0.23966050148010254,0.08513456583023071,-0.18284881114959717,-0.0260656476020813,-0.23949980735778809,-0.019149839878082275,-0.317104697227478,0.012291252613067627,-0.1984919309616089,0.014960110187530518,-0.14184731245040894,-0.11020374298095703,-0.2147563099861145,-0.09126150608062744,-0.2614232301712036,-0.07046157121658325,-0.1789693832397461,-0.06779944896697998,-0.14328467845916748,A
0.0,0.0,0.12561774253845215,-0.07258254289627075,0.22246962785720825,-0.2501046657562256,0.21043968200683594,-0.4124997854232788,0.14168274402618408,-0.5037337839603424,0.07438188791275024,-0.37265706062316895,0.04345855116844177,-0.4738820195198059,0.06737187504768372,-0.3501659035682678,0.08608153462409973,-0.29412418603897095,-0.02608814835548401,-0.3457251787185669,-0.07080411911010742,-0.44868576526641846,-0.012628287076950073,-0.30012401938438416,0.019937098026275635,-0.24892586469650269,-0.11108778417110443,-0.3055528998374939,-0.1607149988412857,-0.3849408030509949,-0.09250639379024506,-0.25182729959487915,-0.054859697818756104,-0.20429450273513794,-0.19388249516487122,-0.2591295838356018,-0.22702720761299133,-0.3107278048992157,-0.17008160054683685,-0.22139209508895874,-0.1371789276599884,-0.19443029165267944,A
0.0,0.0,0.14543837308883667,-0.0703703761100769,0.2222130298614502,-0.25554990768432617,0.1993471384048462,-0.4227021336555481,0.1460515856742859,-0.5241462588310242,0.08339124917984009,-0.38289758563041687,0.04557466506958008,-0.486580491065979,0.07839316129684448,-0.36093804240226746,0.10223305225372314,-0.3021830916404724,-0.014187902212142944,-0.35178330540657043,-0.06032177805900574,-0.4619726538658142,-0.005819529294967651,-0.31499242782592773,0.022854924201965332,-0.25633668899536133,-0.10260233283042908,-0.3119518458843231,-0.14961028099060059,-0.40590205788612366,-0.08418500423431396,-0.2678959369659424,-0.05464109778404236,-0.21354907751083374,-0.1959167718887329,-0.26440417766571045,-0.22249381244182587,-0.3424970507621765,-0.17019516229629517,-0.24964839220046997,-0.14240437746047974,-0.21060603857040405,A
0.0,0.0,0.03911703824996948,-0.020740985870361328,0.08211982250213623,-0.0648377537727356,0.1027480959892273,-0.11281085014343262,0.10813087224960327,-0.15543633699417114,0.09279167652130127,-0.07629954814910889,0.10302525758743286,-0.12837141752243042,0.10289198160171509,-0.16379612684249878,0.10040122270584106,-0.18813198804855347,0.061834871768951416,-0.08521568775177002,0.07085084915161133,-0.13359683752059937,0.07290846109390259,-0.16653650999069214,0.07232588529586792,-0.18958133459091187,0.029678761959075928,-0.09119629859924316,0.04143941402435303,-0.13386720418930054,0.043286681175231934,-0.1603526473045349,0.04376786947250366,-0.18237310647964478,-0.0024632811546325684,-0.09642130136489868,0.009342610836029053,-0.13193506002426147,0.012226462364196777,-0.15036660432815552,0.016228854656219482,-0.1669992208480835,A
0.0,0.0,0.052727580070495605,-0.0023587942123413086,0.10876518487930298,-0.04747527837753296,0.12865173816680908,-0.10437756776809692,0.1165507435798645,-0.14604002237319946,0.08259552717208862,-0.11925023794174194,0.09989297389984131,-0.14080339670181274,0.08798205852508545,-0.0998644232749939,0.08113735914230347,-0.08387786149978638,0.04145568609237671,-0.1279396414756775,0.0592578649520874,-0.14449214935302734,0.05164831876754761,-0.09904545545578003,0.04636722803115845,-0.0870673656463623,0.002827763557434082,-0.12619221210479736,0.018720149993896484,-0.14097052812576294,0.01622748374938965,-0.09787750244140625,0.010931313037872314,-0.08312684297561646,-0.03532594442367554,-0.11930710077285767,-0.018979132175445557,-0.13442057371139526,-0.0176999568939209,-0.10309010744094849,-0.021520256996154785,-0.09021896123886108,A
0.0,0.0,0.04067838191986084,-0.016643881797790527,0.07295113801956177,-0.053762853145599365,0.08347678184509277,-0.0942731499671936,0.08234775066375732,-0.12724816799163818,0.09096688032150269,-0.053318142890930176,0.1047402024269104,-0.10847556591033936,0.10335278511047363,-0.14210844039916992,0.09699243307113647,-0.16534852981567383,0.07037633657455444,-0.06390935182571411,0.08455389738082886,-0.1197582483291626,0.08588141202926636,-0.1556711196899414,0.08022409677505493,-0.1818610429763794,0.04420512914657593,-0.07241195440292358,0.05563962459564209,-0.12542086839675903,0.05551040172576904,-0.15725398063659668,0.051981210708618164,-0.18159198760986328,0.015273749828338623,-0.0795244574546814,0.025081217288970947,-0.12236672639846802,0.027331948280334473,-0.1465212106704712,0.02836740016937256,-0.16582155227661133,A
0.0,0.0,0.054386913776397705,-0.033520638942718506,0.09993994235992432,-0.0851324200630188,0.11422371864318848,-0.13386815786361694,0.11209434270858765,-0.17270439863204956,0.0730355978012085,-0.14973002672195435,0.08218252658843994,-0.1859484314918518,0.08006471395492554,-0.16223949193954468,0.0824165940284729,-0.1486809253692627,0.03346961736679077,-0.15371567010879517,0.046107709407806396,-0.18821996450424194,0.04437243938446045,-0.14796912670135498,0.043520569801330566,-0.13043707609176636,-0.0077034831047058105,-0.14781177043914795,0.003052830696105957,-0.1838337779045105,0.005527079105377197,-0.14035916328430176,0.0030112862586975098,-0.11806714534759521,-0.054174959659576416,-0.13316011428833008,-0.037949323654174805,-0.1640874743461609,-0.029324054718017578,-0.1326889991760254,-0.028283357620239258,-0.11494302749633789,A
0.0,0.0,0.047651827335357666,0.014385104179382324,0.11502861976623535,-0.023481011390686035,0.14226371049880981,-0.07683241367340088,0.13307559490203857,-0.11712157726287842,0.10754674673080444,-0.087310791015625,0.1294955611228943,-0.11979752779006958,0.1324964165687561,-0.11867982149124146,0.12173545360565186,-0.10296010971069336,0.06788808107376099,-0.10819333791732788,0.09258580207824707,-0.14197862148284912,0.08852154016494751,-0.11905825138092041,0.07569682598114014,-0.09402501583099365,0.030004441738128662,-0.11756032705307007,0.051955580711364746,-0.14769554138183594,0.04991024732589722,-0.11750942468643188,0.036527276039123535,-0.08920520544052124,-0.010277390480041504,-0.12083780765533447,0.010852158069610596,-0.14522266387939453,0.012730598449707031,-0.12032783031463623,0.0058702826499938965,-0.09706389904022217,A
0.0,0.0,0.04361850023269653,-0.018670082092285156,0.08531731367111206,-0.06367409229278564,0.10753083229064941,-0.10637962818145752,0.10845035314559937,-0.1411799192428589,0.051942527294158936,-0.10335415601730347,0.0557822585105896,-0.1505805253982544,0.060269713401794434,-0.14450103044509888,0.06382852792739868,-0.1284312605857849,0.015856683254241943,-0.1073041558265686,0.02149134874343872,-0.15528738498687744,0.02835524082183838,-0.14448213577270508,0.031036972999572754,-0.1277700662612915,-0.019191622734069824,-0.10480159521102905,-0.011716663837432861,-0.15285933017730713,-0.0030390024185180664,-0.14001882076263428,-0.0006664395332336426,-0.12283557653427124,-0.05280023813247681,-0.0972023606300354,-0.04562973976135254,-0.14074712991714478,-0.03586900234222412,-0.1322363018989563,-0.03232526779174805,-0.11955523490905762,A
0.0,0.0,0.05086171627044678,-0.016185343265533447,0.09448075294494629,-0.06704586744308472,0.09951680898666382,-0.1201966404914856,0.09290868043899536,-0.1600220799446106,0.07989251613616943,-0.09160172939300537,0.09309661388397217,-0.1455296277999878,0.09870266914367676,-0.17996680736541748,0.10058581829071045,-0.20376980304718018,0.035883426666259766,-0.09953272342681885,0.047848522663116455,-0.1531791090965271,0.05280900001525879,-0.1796545386314392,0.055503666400909424,-0.19920480251312256,-0.006232500076293945,-0.10017514228820801,0.00445181131362915,-0.15211963653564453,0.010928809642791748,-0.16511881351470947,0.014062345027923584,-0.17390203475952148,-0.04871666431427002,-0.09513813257217407,-0.03864389657974243,-0.13972502946853638,-0.03126108646392822,-0.14547300338745117,-0.02725428342819214,-0.14803558588027954,A
0.0,0.0,0.04877269268035889,-0.013799488544464111,0.09491032361984253,-0.06932413578033447,0.09556090831756592,-0.1237441897392273,0.08370751142501831,-0.1579330563545227,0.0741654634475708,-0.10532993078231812,0.0795447826385498,-0.1522539258003235,0.08084678649902344,-0.16431385278701782,0.08300626277923584,-0.1717740297317505,0.027659356594085693,-0.11101466417312622,0.036433279514312744,-0.15030145645141602,0.03740990161895752,-0.1313178539276123,0.037530362606048584,-0.12357485294342041,-0.013915181159973145,-0.10661453008651733,-0.008026123046875,-0.14487075805664062,-0.002831697463989258,-0.11714905500411987,-0.002550363540649414,-0.10073953866958618,-0.0557856559753418,-0.09675174951553345,-0.049387454986572266,-0.13244545459747314,-0.04237085580825806,-0.1120557188987732,-0.04135429859161377,-0.09921175241470337,A
0.0,0.0,0.04749870300292969,-0.015528857707977295,0.0876585841178894,-0.06341427564620972,0.09485405683517456,-0.11533784866333008,0.09170264005661011,-0.1560770869255066,0.09407538175582886,-0.08124101161956787,0.10288596153259277,-0.1412307620048523,0.10371577739715576,-0.17871516942977905,0.10314112901687622,-0.20736199617385864,0.05711936950683594,-0.09253180027008057,0.06723952293395996,-0.14808624982833862,0.06980276107788086,-0.18296796083450317,0.0693621039390564,-0.2086021900177002,0.01876431703567505,-0.09939432144165039,0.028227508068084717,-0.14869076013565063,0.030908823013305664,-0.17385989427566528,0.031422555446624756,-0.19337332248687744,-0.02059948444366455,-0.1024099588394165,-0.011012077331542969,-0.14066416025161743,-0.005610942840576172,-0.15732091665267944,5.042552947998047e-05,-0.17163991928100586,A
0.0,0.0,0.058723270893096924,-0.014132201671600342,0.10957843065261841,-0.0728464126586914,0.12005013227462769,-0.13815617561340332,0.11633938550949097,-0.1870085597038269,0.08924412727355957,-0.09850293397903442,0.0991012454032898,-0.14975237846374512,0.0948406457901001,-0.16859424114227295,0.09139770269393921,-0.18291187286376953,0.042428791522979736,-0.10779565572738647,0.05341362953186035,-0.16007494926452637,0.05075788497924805,-0.15750771760940552,0.049324750900268555,-0.1564536690711975,-0.0006068944931030273,-0.10857021808624268,0.011763393878936768,-0.1549167037010193,0.010868728160858154,-0.14192187786102295,0.008902132511138916,-0.13501876592636108,-0.0429387092590332,-0.10427343845367432,-0.03138250112533569,-0.14109092950820923,-0.029360651969909668,-0.1286914348602295,-0.02945530414581299,-0.12011897563934326,A
0.0,0.0,0.04339873790740967,-0.015775620937347412,0.08605241775512695,-0.06118398904800415,0.09900802373886108,-0.11336582899093628,0.0992203950881958,-0.1530206799507141,0.09569734334945679,-0.06765764951705933,0.10778611898422241,-0.1269192099571228,0.10875469446182251,-0.16525989770889282,0.10798722505569458,-0.1939765214920044,0.0639033317565918,-0.08140665292739868,0.07559573650360107,-0.13904190063476562,0.07921075820922852,-0.176569402217865,0.07956463098526001,-0.20395320653915405,0.030505657196044922,-0.09207737445831299,0.043338000774383545,-0.143967866897583,0.04864257574081421,-0.1739864945411682,0.050789713859558105,-0.19689196348190308,-0.004416406154632568,-0.10017639398574829,0.0068686604499816895,-0.14175474643707275,0.013589978218078613,-0.16429626941680908,0.020211875438690186,-0.18302619457244873,A
0.0,0.0,0.043600618839263916,-0.031029045581817627,0.07742738723754883,-0.07467794418334961,0.08545684814453125,-0.12029004096984863,0.07988619804382324,-0.1536845564842224,0.09726792573928833,-0.07001650333404541,0.10603034496307373,-0.13332778215408325,0.0994381308555603,-0.16831821203231812,0.09162670373916626,-0.19178223609924316,0.07373237609863281,-0.07659512758255005,0.07908689975738525,-0.13820356130599976,0.07578563690185547,-0.17559385299682617,0.07005304098129272,-0.20413565635681152,0.046987295150756836,-0.08242607116699219,0.05272078514099121,-0.1386149525642395,0.052609264850616455,-0.17357444763183594,0.05112433433532715,-0.20110702514648438,0.01825040578842163,-0.08904117345809937,0.025181174278259277,-0.1352001428604126,0.02722066640853882,-0.16112744808197021,0.028923332691192627,-0.18242484331130981,A
0.0,0.0,0.04261678457260132,-0.01722419261932373,0.07991290092468262,-0.05988699197769165,0.08737564086914062,-0.10621243715286255,0.08176440000534058,-0.14139938354492188,0.09654217958450317,-0.057259440422058105,0.10603970289230347,-0.1213560700416565,0.10367584228515625,-0.16043329238891602,0.09958159923553467,-0.1884307861328125,0.06863301992416382,-0.06844574213027954,0.07876616716384888,-0.12943530082702637,0.0785822868347168,-0.16833209991455078,0.07434862852096558,-0.19594347476959229,0.03716921806335449,-0.07850706577301025,0.047316133975982666,-0.13286912441253662,0.04715228080749512,-0.1646677851676941,0.045403361320495605,-0.18797922134399414,0.0034099221229553223,-0.08807706832885742,0.012466490268707275,-0.13109618425369263,0.015292227268218994,-0.1531451940536499,0.017724335193634033,-0.17058700323104858,A
0.0,0.0,0.0462070107460022,-0.019420862197875977,0.08470124006271362,-0.06017786264419556,0.09369075298309326,-0.10613912343978882,0.08722031116485596,-0.14061695337295532,0.09010189771652222,-0.0639846920967102,0.10423529148101807,-0.12466627359390259,0.10354137420654297,-0.16398483514785767,0.09896343946456909,-0.19273024797439575,0.06165498495101929,-0.07719689607620239,0.0748022198677063,-0.1372215747833252,0.07444554567337036,-0.17605102062225342,0.06868523359298706,-0.20334923267364502,0.03212106227874756,-0.08729708194732666,0.04496067762374878,-0.14305102825164795,0.045107245445251465,-0.17547380924224854,0.04069477319717407,-0.19824862480163574,0.0019116401672363281,-0.09459894895553589,0.0117148756980896,-0.13889873027801514,0.014758706092834473,-0.1639622449874878,0.01524442434310913,-0.18313956260681152,A
0.0,0.0,0.04587429761886597,-0.01290130615234375,0.08397245407104492,-0.04896312952041626,0.09428375959396362,-0.09734874963760376,0.09067040681838989,-0.13398420810699463,0.09688234329223633,-0.0454329252243042,0.1160205602645874,-0.1117863655090332,0.11529660224914551,-0.152063250541687,0.11017143726348877,-0.17861777544021606,0.07214802503585815,-0.05866926908493042,0.09139913320541382,-0.1221691370010376,0.09389907121658325,-0.163601815700531,0.08940654993057251,-0.1924515962600708,0.044355571269989014,-0.07122164964675903,0.06188976764678955,-0.1285538673400879,0.0647510290145874,-0.16422390937805176,0.06221204996109009,-0.18957364559173584,0.014730274677276611,-0.08397454023361206,0.028442978858947754,-0.12910348176956177,0.03368562459945679,-0.15580642223358154,0.03544294834136963,-0.17636656761169434,A
0.0,0.0,0.04524713754653931,-0.021489381790161133,0.08650791645050049,-0.06823891401290894,0.09773987531661987,-0.11896270513534546,0.09503942728042603,-0.15663570165634155,0.09506875276565552,-0.0706666111946106,0.10648548603057861,-0.1303955316543579,0.10446685552597046,-0.16984975337982178,0.09925234317779541,-0.1992514729499817,0.06063610315322876,-0.08224976062774658,0.06901818513870239,-0.14105838537216187,0.06766998767852783,-0.17927950620651245,0.06205779314041138,-0.20570909976959229,0.025297343730926514,-0.09062641859054565,0.03412282466888428,-0.14455723762512207,0.03425973653793335,-0.1759709119796753,0.03012639284133911,-0.19803470373153687,-0.011189639568328857,-0.09646821022033691,-0.0035595297813415527,-0.13962143659591675,-0.00040841102600097656,-0.16296762228012085,0.0024643540382385254,-0.18112552165985107,A
0.0,0.0,0.038258373737335205,-0.016941428184509277,0.07772618532180786,-0.060756802558898926,0.0851631760597229,-0.10815846920013428,0.07836973667144775,-0.1428259015083313,0.08829987049102783,-0.06310558319091797,0.09688228368759155,-0.11789363622665405,0.09427493810653687,-0.15360325574874878,0.08961427211761475,-0.1805706024169922,0.06135284900665283,-0.07527738809585571,0.07071948051452637,-0.12739664316177368,0.07100874185562134,-0.16263431310653687,0.06760448217391968,-0.18772077560424805,0.03266716003417969,-0.08423727750778198,0.04092264175415039,-0.13138419389724731,0.0410231351852417,-0.15806478261947632,0.038788557052612305,-0.17775613069534302,0.0026605725288391113,-0.09103262424468994,0.011359930038452148,-0.1295366883277893,0.01442652940750122,-0.14876896142959595,0.017189383506774902,-0.16421818733215332,A
